80080060,bootproc
80181A6C,Matrix_MtxFToNewMtx
80181A98,Matrix_MultVec3f
80181B50,Matrix_MultZero
80181B78,Matrix_MultVecX
80181BC4,Matrix_MultVecY
80181C10,Matrix_MultVecZ
80181C5C,Matrix_MultVec3fXZ
80181CDC,Matrix_MtxFCopy
80181D64,Matrix_MtxToMtxF
80181FB8,Matrix_MultVec3fExt
80182068,Matrix_Transpose
801820A0,Matrix_ReplaceRotation
8018219C,Matrix_MtxFToYXZRot
801822C4,Matrix_MtxFToZYXRot
801823EC,Matrix_RotateAxisF
8018284C,Matrix_RotateAxisS
80182C90,SysUcode_GetUCodeBoot
80182CA0,SysUcode_GetUCodeBootSize
80182CBC,SysUcode_GetUCode
80182CCC,SysUcode_GetUCodeData
80182CE0,RumbleManager_Update
80183020,RumbleManager_Init
80183058,RumbleManager_Destroy
80183070,func_80183070
801830A0,func_801830A0
801830C8,func_801830C8
801830E8,func_801830E8
80183148,func_80183148
80183224,func_80183224
801832B0,func_801832B0
8018332C,func_8018332C
8018340C,func_8018340C
80183430,func_80183430
8018349C,func_8018349C
801834A8,func_801834A8
80183510,func_80183510
80183580,func_80183580
801835EC,func_801835EC
80183658,func_80183658
801836CC,func_801836CC
8018373C,func_8018373C
801837CC,func_801837CC
80183808,func_80183808
80183880,func_80183880
80183A3C,func_80183A3C
80183B08,func_80183B08
80183B68,func_80183B68
80183DE0,func_80183DE0
8018410C,func_8018410C
8018450C,func_8018450C
801845A4,func_801845A4
801845C8,func_801845C8
8018462C,func_8018462C
80184638,func_80184638
801846AC,func_801846AC
80184728,func_80184728
801847A0,func_801847A0
80184818,func_80184818
80184898,func_80184898
80184914,func_80184914
801849A0,func_801849A0
801849DC,func_801849DC
80184C48,func_80184C48
801850A0,func_801850A0
801853C8,func_801853C8
80185460,func_80185460
80185660,Slowly_Main
801856FC,Slowly_ThreadEntry
8018571C,Slowly_Start
801857A0,Slowly_Stop
801857C0,func_801857C0
801857D0,func_801857D0
80185864,func_80185864
80185908,func_80185908
80185968,func_80185968
801859F0,func_801859F0
80185A2C,func_80185A2C
80185B1C,func_80185B1C
80185BE4,func_80185BE4
80185C24,func_80185C24
80185D40,SysFlashrom_ThreadEntry
80185DDC,func_80185DDC
80185EC4,func_80185EC4
80185F04,func_80185F04
80185F64,func_80185F64
80185F90,func_80185F90
80186028,D_80186028
80186A70,osFlashGetAddr
80186AB8,osFlashReInit
80186B38,osFlashChange
80186B78,osFlashInit
80186CAC,osFlashReadStatus
80186D60,osFlashReadId
80186E64,osFlashClearStatus
80186EC8,osFlashAllErase
80187018,osFlashAllEraseThrough
80187080,osFlashCheckEraseEnd
80187124,osFlashSectorErase
80187284,osFlashSectorEraseThrough
801872FC,osFlashWriteBuffer
801873BC,osFlashWriteArray
8018752C,osFlashReadArray
801877D0,func_801877D0
80187B64,func_80187B64
80187BEC,func_80187BEC
80187DE8,func_80187DE8
80187E58,func_80187E58
80187F00,func_80187F00
80187FA8,func_80187FA8
80187FB0,func_80187FB0
80187FD0,func_80187FD0
80187FD8,func_80187FD8
80187FE0,func_80187FE0
80187FE8,func_80187FE8
8018801C,func_8018801C
80188024,func_80188024
8018802C,func_8018802C
80188034,func_80188034
80188068,func_80188068
80188070,func_80188070
80188078,func_80188078
801880A4,func_801880A4
801880AC,func_801880AC
801880B4,func_801880B4
801880BC,func_801880BC
801880C4,func_801880C4
801880E8,func_801880E8
8018811C,func_8018811C
80188124,func_80188124
8018814C,func_8018814C
80188174,func_80188174
80188190,func_80188190
80188198,func_80188198
801881A0,func_801881A0
801881A8,func_801881A8
801881C4,func_801881C4
801881F8,func_801881F8
80188224,func_80188224
8018822C,func_8018822C
80188234,func_80188234
8018823C,func_8018823C
80188244,func_80188244
8018824C,func_8018824C
80188254,func_80188254
8018825C,func_8018825C
80188264,func_80188264
80188288,func_80188288
801882A0,func_801882A0
80188304,func_80188304
801884A0,func_801884A0
80188698,func_80188698
8018883C,func_8018883C
801888E4,func_801888E4
801889A4,func_801889A4
80188A50,func_80188A50
80188AFC,func_80188AFC
80188C48,func_80188C48
80188CB4,func_80188CB4
80188D20,func_80188D20
80188D28,func_80188D28
80188D68,func_80188D68
80188DDC,func_80188DDC
80188FBC,func_80188FBC
80189064,func_80189064
80189620,func_80189620
8018A4B4,func_8018A4B4
8018A768,func_8018A768
8018A808,func_8018A808
8018ACC4,func_8018ACC4
8018AE34,func_8018AE34
8018B0F0,func_8018B0F0
8018B10C,func_8018B10C
8018B250,func_8018B250
8018B318,func_8018B318
8018B3FC,func_8018B3FC
8018B474,func_8018B474
8018B4F8,func_8018B4F8
8018B520,func_8018B520
8018B578,func_8018B578
8018B5D0,AudioHeap_AllocDmaMemory
8018B608,func_8018B608
8018B640,func_8018B640
8018B69C,func_8018B69C
8018B6E8,func_8018B6E8
8018B740,func_8018B740
8018B768,func_8018B768
8018B77C,func_8018B77C
8018B7AC,func_8018B7AC
8018B7BC,func_8018B7BC
8018B8FC,func_8018B8FC
8018B95C,func_8018B95C
8018B9E0,func_8018B9E0
8018BA64,func_8018BA64
8018BB28,func_8018BB28
8018BBEC,func_8018BBEC
8018C380,func_8018C380
8018C3D8,func_8018C3D8
8018C4E4,func_8018C4E4
8018C8B8,func_8018C8B8
8018C8E8,func_8018C8E8
8018C93C,func_8018C93C
8018C994,func_8018C994
8018CB70,func_8018CB70
8018CB78,func_8018CB78
8018CC3C,func_8018CC3C
8018CCA8,func_8018CCA8
8018CFAC,func_8018CFAC
8018D57C,func_8018D57C
8018D5D4,func_8018D5D4
8018D658,func_8018D658
8018D6C8,func_8018D6C8
8018D760,func_8018D760
8018DA50,func_8018DA50
8018DBC4,func_8018DBC4
8018DCB4,func_8018DCB4
8018DCF8,func_8018DCF8
8018DD98,func_8018DD98
8018DDD4,func_8018DDD4
8018DF24,func_8018DF24
8018DFE0,func_8018DFE0
8018E00C,func_8018E00C
8018E03C,func_8018E03C
8018E2A8,func_8018E2A8
8018E344,func_8018E344
8018E8C8,func_8018E8C8
8018EB60,func_8018EB60
8018EC4C,func_8018EC4C
8018EF88,func_8018EF88
8018F220,AudioLoad_IsFontLoadComplete
8018F298,func_8018F298
8018F310,func_8018F310
8018F388,func_8018F388
8018F3B8,func_8018F3B8
8018F3E8,func_8018F3E8
8018F448,func_8018F448
8018F478,func_8018F478
8018F4D8,func_8018F4D8
8018F588,func_8018F588
8018F604,func_8018F604
8018F6F0,func_8018F6F0
8018F7C0,func_8018F7C0
8018F7F8,func_8018F7F8
8018F83C,func_8018F83C
8018F880,func_8018F880
8018F8C4,func_8018F8C4
8018F908,func_8018F908
8018F9B8,func_8018F9B8
8018FA60,func_8018FA60
8018FAD0,func_8018FAD0
8018FB20,func_8018FB20
8018FB78,func_8018FB78
8018FCCC,func_8018FCCC
8018FD20,func_8018FD20
8018FD40,func_8018FD40
8018FE5C,func_8018FE5C
8018FF60,func_8018FF60
80190204,func_80190204
80190240,func_80190240
80190294,func_80190294
801902D8,func_801902D8
80190544,func_80190544
80190668,func_80190668
8019067C,func_8019067C
80190754,func_80190754
8019075C,func_8019075C
8019077C,func_8019077C
80190B08,func_80190B08
80190B38,func_80190B38
80190B44,func_80190B44
80190B50,func_80190B50
80190BB0,func_80190BB0
80190F50,func_80190F50
80190F64,func_80190F64
80191134,func_80191134
801911C4,func_801911C4
801911CC,func_801911CC
80191240,func_80191240
801913C8,func_801913C8
8019144C,func_8019144C
80191460,func_80191460
80191568,func_80191568
80191598,func_80191598
8019161C,func_8019161C
80191740,func_80191740
80191864,func_80191864
80191870,func_80191870
801919AC,func_801919AC
80191B40,func_80191B40
80191BD0,func_80191BD0
80191C40,func_80191C40
80191C54,func_80191C54
80191D94,func_80191D94
8019218C,func_8019218C
80192340,func_80192340
80192388,func_80192388
801924BC,func_801924BC
80192514,func_80192514
80192990,func_80192990
80192AD0,func_80192AD0
80192AD8,func_80192AD8
80192AE0,func_80192AE0
80192AE8,func_80192AE8
80192B54,func_80192B54
80192BAC,func_80192BAC
80192BE0,func_80192BE0
80192C00,func_80192C00
8019319C,func_8019319C
801936D8,func_801936D8
8019372C,func_8019372C
80193774,func_80193774
8019380C,func_8019380C
80193858,func_80193858
8019387C,func_8019387C
801938A0,func_801938A0
801938D0,func_801938D0
80193900,func_80193900
80193990,func_80193990
801939A8,func_801939A8
80193AEC,func_80193AEC
80193BA0,func_80193BA0
80193C04,func_80193C04
80193C24,func_80193C24
80193C5C,func_80193C5C
80193CB4,func_80193CB4
80193D08,func_80193D08
80193DA4,func_80193DA4
80193DF0,func_80193DF0
80193E44,func_80193E44
80193E6C,func_80193E6C
80193E9C,func_80193E9C
80193EA8,func_80193EA8
80194080,func_80194080
801942BC,func_801942BC
80194304,func_80194304
80194328,func_80194328
8019435C,func_8019435C
8019439C,func_8019439C
801943D0,func_801943D0
8019440C,func_8019440C
80194528,func_80194528
80194548,func_80194548
80194568,func_80194568
80194668,func_80194668
801946E4,func_801946E4
80194710,Audio_InvalDCache
80194750,Audio_WritebackDCache
80194790,func_80194790
80194804,func_80194804
80194840,func_80194840
801948B0,func_801948B0
80194930,AudioPlayback_InitNoteSub
80194DB0,AudioPlayback_NoteSetResamplingRate
80194E60,AudioPlayback_NoteInit
80194F20,AudioPlayback_NoteDisable
80194F84,AudioPlayback_ProcessNotes
801954CC,AudioPlayback_InstrumentGetSound
80195508,AudioPlayback_GetInstrumentInner
801955DC,AudioPlayback_GetDrum
801956C0,AudioPlayback_GetSfx
801957B4,AudioPlayback_SetFontInstrument
801958F8,AudioPlayback_SeqLayerDecayRelease
80195C40,AudioPlayback_SeqLayerNoteDecay
80195C60,AudioPlayback_SeqLayerNoteRelease
80195C80,AudioPlayback_BuildSyntheticWave
80195D84,AudioPlayback_InitSyntheticWave
80195DDC,AudioPlayback_InitNoteList
80195DEC,AudioPlayback_InitNoteLists
80195E3C,AudioPlayback_InitNoteFreeList
80195EE0,AudioPlayback_NotePoolClear
80196040,AudioPlayback_NotePoolFill
8019617C,AudioPlayback_AudioListPushFront
801961BC,AudioPlayback_AudioListRemove
801961E8,AudioPlayback_FindNodeWithPrioLessThan
80196268,AudioPlayback_NoteInitForLayer
801963E8,func_801963E8
8019641C,AudioPlayback_NoteReleaseAndTakeOwnership
80196448,AudioPlayback_AllocNoteFromDisabled
80196494,AudioPlayback_AllocNoteFromDecaying
801964F8,AudioPlayback_AllocNoteFromActive
801965F0,AudioPlayback_AllocNote
801968C4,AudioPlayback_NoteInitAll
80196A00,AudioEffects_SequenceChannelProcessSound
80196BC8,AudioEffects_SequencePlayerProcessSound
80196D20,AudioEffects_GetPortamentoFreqScale
80196D7C,AudioEffects_GetVibratoPitchChange
80196DB4,AudioEffects_GetVibratoFreqScale
80196FEC,AudioEffects_NoteVibratoUpdate
80197048,AudioEffects_NoteVibratoInit
80197138,AudioEffects_NotePortamentoInit
80197164,AudioEffects_AdsrInit
80197188,AudioEffects_AdsrUpdate
801974D0,func_801974D0
80197538,func_80197538
80197714,func_80197714
80197880,func_80197880
801979D8,func_801979D8
80197A54,func_80197A54
80197AA4,AudioSeq_SequenceChannelDisable
80197B14,func_80197B14
80197C0C,func_80197C0C
80197C8C,func_80197C8C
80197D24,func_80197D24
80197D4C,AudioSeq_SequencePlayerDisable
80197E08,AudioSeq_AudioListPushBack
80197E48,AudioSeq_AudioListPopBack
80197E88,func_80197E88
80197F28,func_80197F28
80197F3C,func_80197F3C
80197F74,func_80197F74
80197FB4,func_80197FB4
801980D0,func_801980D0
8019815C,func_8019815C
8019825C,func_8019825C
80198640,func_80198640
80198CE0,func_80198CE0
801990F4,func_801990F4
80199124,func_80199124
80199198,func_80199198
80199244,func_80199244
80199268,func_80199268
8019A0BC,func_8019A0BC
8019AA3C,func_8019AA3C
8019AAF0,func_8019AAF0
8019AB40,func_8019AB40
8019AC10,func_8019AC10
8019ACEC,func_8019ACEC
8019ADBC,func_8019ADBC
8019AE40,func_8019AE40
8019AEC0,func_8019AEC0
8019AF00,func_8019AF00
8019AF58,func_8019AF58
8019AFE8,func_8019AFE8
8019B02C,func_8019B02C
8019B074,func_8019B074
8019B144,func_8019B144
8019B378,func_8019B378
8019B38C,func_8019B38C
8019B3D0,func_8019B3D0
8019B4B8,func_8019B4B8
8019B544,func_8019B544
8019B568,func_8019B568
8019B5AC,func_8019B5AC
8019B5EC,func_8019B5EC
8019B618,func_8019B618
8019B654,func_8019B654
8019B6B4,func_8019B6B4
8019BC44,func_8019BC44
8019BE98,func_8019BE98
8019C1C0,func_8019C1C0
8019C1D0,func_8019C1D0
8019C268,func_8019C268
8019C2E4,func_8019C2E4
8019C300,func_8019C300
8019C398,func_8019C398
8019C5A0,func_8019C5A0
8019C8D8,func_8019C8D8
8019CD08,func_8019CD08
8019CE34,func_8019CE34
8019CE6C,func_8019CE6C
8019CEBC,func_8019CEBC
8019CF6C,func_8019CF6C
8019CF78,func_8019CF78
8019CF9C,func_8019CF9C
8019CFA8,func_8019CFA8
8019D134,func_8019D134
8019D26C,func_8019D26C
8019D488,func_8019D488
8019D4F8,func_8019D4F8
8019D600,func_8019D600
8019D758,func_8019D758
8019D864,func_8019D864
8019D8B4,func_8019D8B4
8019D8E4,func_8019D8E4
8019DF28,func_8019DF28
8019DF64,func_8019DF64
8019DFF8,func_8019DFF8
8019E000,func_8019E000
8019E00C,func_8019E00C
8019E014,func_8019E014
8019E0FC,func_8019E0FC
8019E104,func_8019E104
8019E110,func_8019E110
8019E14C,func_8019E14C
8019E324,func_8019E324
8019E4B0,func_8019E4B0
8019E634,func_8019E634
8019E864,func_8019E864
8019EA40,func_8019EA40
8019EB2C,func_8019EB2C
8019F024,func_8019F024
8019F05C,func_8019F05C
8019F0C8,play_sound
8019F128,func_8019F128
8019F170,func_8019F170
8019F1C0,Audio_PlaySfxAtPos
8019F208,func_8019F208
8019F230,func_8019F230
8019F258,func_8019F258
8019F300,func_8019F300
8019F420,func_8019F420
8019F4AC,func_8019F4AC
8019F540,func_8019F540
8019F570,func_8019F570
8019F5AC,func_8019F5AC
8019F638,func_8019F638
8019F780,func_8019F780
8019F7D8,func_8019F7D8
8019F830,func_8019F830
8019F88C,func_8019F88C
8019F900,func_8019F900
8019FA18,func_8019FA18
8019FAD8,func_8019FAD8
8019FB0C,func_8019FB0C
8019FC20,func_8019FC20
8019FCB8,func_8019FCB8
8019FD90,func_8019FD90
8019FDC8,func_8019FDC8
8019FE1C,func_8019FE1C
8019FE74,func_8019FE74
8019FEDC,func_8019FEDC
8019FF38,func_8019FF38
8019FF9C,func_8019FF9C
801A0048,func_801A0048
801A00EC,func_801A00EC
801A0124,func_801A0124
801A0184,func_801A0184
801A01C4,func_801A01C4
801A0204,func_801A0204
801A0238,func_801A0238
801A026C,func_801A026C
801A0318,func_801A0318
801A0450,func_801A0450
801A046C,func_801A046C
801A0554,func_801A0554
801A05E4,func_801A05E4
801A05F0,func_801A05F0
801A0654,func_801A0654
801A0810,func_801A0810
801A0868,func_801A0868
801A09D4,func_801A09D4
801A0C70,func_801A0C70
801A0C90,func_801A0C90
801A0CB0,func_801A0CB0
801A0E44,func_801A0E44
801A1290,func_801A1290
801A1348,func_801A1348
801A13BC,func_801A13BC
801A153C,func_801A153C
801A17F4,func_801A17F4
801A1904,func_801A1904
801A1A10,func_801A1A10
801A1A8C,func_801A1A8C
801A1D44,func_801A1D44
801A1DB8,func_801A1DB8
801A1E0C,func_801A1E0C
801A1F00,func_801A1F00
801A1F88,func_801A1F88
801A1FB4,func_801A1FB4
801A2090,func_801A2090
801A21FC,func_801A21FC
801A2460,func_801A2460
801A246C,func_801A246C
801A2544,func_801A2544
801A257C,func_801A257C
801A25E4,func_801A25E4
801A2670,func_801A2670
801A2778,func_801A2778
801A27E8,func_801A27E8
801A281C,func_801A281C
801A29D4,func_801A29D4
801A2BB8,func_801A2BB8
801A2C20,func_801A2C20
801A2C44,func_801A2C44
801A2C88,func_801A2C88
801A2D54,func_801A2D54
801A2DE0,Audio_IsSequencePlaying
801A2E54,func_801A2E54
801A2ED8,func_801A2ED8
801A2F88,func_801A2F88
801A2FC4,func_801A2FC4
801A3000,func_801A3000
801A3038,func_801A3038
801A3098,func_801A3098
801A312C,func_801A312C
801A31EC,func_801A31EC
801A3238,func_801A3238
801A32CC,func_801A32CC
801A3590,func_801A3590
801A36F0,func_801A36F0
801A3950,func_801A3950
801A39F8,func_801A39F8
801A3A7C,func_801A3A7C
801A3AC0,func_801A3AC0
801A3AEC,func_801A3AEC
801A3B48,func_801A3B48
801A3B90,func_801A3B90
801A3CD8,func_801A3CD8
801A3CF4,func_801A3CF4
801A3D54,func_801A3D54
801A3D98,func_801A3D98
801A3E38,func_801A3E38
801A3EC0,func_801A3EC0
801A3F54,func_801A3F54
801A3F6C,func_801A3F6C
801A3FB4,func_801A3FB4
801A3FFC,func_801A3FFC
801A400C,audio_setBGM
801A4058,func_801A4058
801A41C8,func_801A41C8
801A41F8,func_801A41F8
801A429C,func_801A429C
801A42C8,func_801A42C8
801A4324,func_801A4324
801A4348,func_801A4348
801A4380,func_801A4380
801A4428,func_801A4428
801A44A4,Audio_PreNMI
801A44C4,func_801A44C4
801A44D4,func_801A44D4
801A46F8,func_801A46F8
801A4748,func_801A4748
801A479C,func_801A479C
801A47DC,func_801A47DC
801A48E0,func_801A48E0
801A4A28,func_801A4A28
801A4B80,func_801A4B80
801A4C30,func_801A4C30
801A4C54,func_801A4C54
801A4D00,func_801A4D00
801A4D50,func_801A4D50
801A4DA4,func_801A4DA4
801A4DF4,func_801A4DF4
801A4E64,func_801A4E64
801A4EB0,func_801A4EB0
801A4EB8,func_801A4EB8
801A4FD8,func_801A4FD8
801A5080,func_801A5080
801A50C0,func_801A50C0
801A5100,func_801A5100
801A510C,func_801A510C
801A5118,func_801A5118
801A51F0,func_801A51F0
801A5228,func_801A5228
801A5390,func_801A5390
801A53DC,func_801A53DC
801A53E8,func_801A53E8
801A541C,func_801A541C
801A5488,func_801A5488
801A54C4,func_801A54C4
801A54D0,func_801A54D0
801A5680,func_801A5680
801A5808,func_801A5808
801A5A10,func_801A5A10
801A5A1C,func_801A5A1C
801A5BD0,func_801A5BD0
801A5C28,func_801A5C28
801A5C8C,func_801A5C8C
801A5CFC,Audio_PlaySfxGeneral
801A5DDC,func_801A5DDC
801A5F7C,func_801A5F7C
801A6430,func_801A6430
801A65C8,func_801A65C8
801A6D0C,func_801A6D0C
801A7084,func_801A7084
801A7168,func_801A7168
801A7284,func_801A7284
801A72CC,Audio_StopSfxByPos
801A7328,func_801A7328
801A7484,func_801A7484
801A75E8,func_801A75E8
801A7720,func_801A7720
801A7794,func_801A7794
801A7828,func_801A7828
801A787C,func_801A787C
801A78E4,func_801A78E4
801A794C,func_801A794C
801A7B10,func_801A7B10
801A7D04,func_801A7D04
801A7D84,func_801A7D84
801A89A8,Audio_QueueSeqCmd
801A89D0,func_801A89D0
801A8A50,func_801A8A50
801A8ABC,func_801A8ABC
801A8B14,func_801A8B14
801A8B2C,func_801A8B2C
801A8BD0,func_801A8BD0
801A8D5C,func_801A8D5C
801A9768,func_801A9768
801A982C,func_801A982C
801A99B8,func_801A99B8
801A9A74,func_801A9A74
801A9B10,JpegUtils_ProcessQuantizationTable
801A9B78,JpegUtils_ParseHuffmanCodesLengths
801A9BFC,JpegUtils_GetHuffmanCodes
801A9C68,JpegUtils_SetHuffmanTable
801A9D10,JpegUtils_ProcessHuffmanTableImpl
801A9DCC,JpegUtils_ProcessHuffmanTable
801A9EA4,JpegUtils_SetHuffmanTableOld
801A9F4C,JpegUtils_ProcessHuffmanTableImplOld
801AA020,JpegDecoder_Decode
801AA248,JpegDecoder_ProcessMcu
801AA3E4,JpegDecoder_ParseNextSymbol
801AA520,JpegDecoder_ReadBits
801AA610,GameOver_Init
801AA624,GameOver_FadeLights
801AA68C,GameOver_Update
801AAAA0,func_801AAAA0
80804010,FileChoose_SetupCopySource
808041A0,FileChoose_SelectCopySource
80804654,FileChoose_SetupCopyDest1
808047D8,FileChoose_SetupCopyDest2
8080489C,FileChoose_SelectCopyDest
80804DAC,FileChoose_ExitToCopySource1
80804E74,FileChoose_ExitToCopySource2
80804F98,FileChoose_SetupCopyConfirm1
8080525C,FileChoose_SetupCopyConfirm2
808052B0,FileChoose_CopyConfirm
808054A4,FileChoose_CopyWaitForFlashSave
808055D0,FileChoose_ReturnToCopyDest
808058A4,FileChoose_CopyAnim1
80805918,FileChoose_CopyAnim2
80805A58,FileChoose_CopyAnim3
80805B30,FileChoose_CopyAnim4
80805C1C,FileChoose_CopyAnim5
80806014,FileChoose_ExitCopyToMain
80806148,FileChoose_SetupEraseSelect
80806310,FileChoose_EraseSelect
808067E0,FileChoose_SetupEraseConfirm1
80806BC8,FileChoose_SetupEraseConfirm2
80806CA0,FileChoose_EraseConfirm
80806E84,FileChoose_ExitToEraseSelect1
80806F30,FileChoose_ExitToEraseSelect2
808071E4,FileChoose_EraseAnim1
80807390,FileChoose_EraseWaitForFlashSave
8080742C,FileChoose_EraseAnim2
808074B4,FileChoose_EraseAnim3
808077AC,FileChoose_ExitEraseToMain
80807940,FileChoose_DrawTexQuadI4
80807A78,FileChoose_DrawMultiTexQuadI4
80807C58,FileChoose_SetKeyboardVtx
80808214,FileChoose_SetNameEntryVtx
80808D30,FileChoose_DrawKeyboard
80808F1C,FileChoose_DrawNameEntry
80809DF0,FileChoose_StartNameEntry
80809EA0,FileChoose_UpdateKeyboardCursor
8080A3CC,FileChoose_NameEntryWaitForFlashSave
8080A418,FileChoose_StartOptions
8080A4A0,FileChoose_UpdateOptionsMenu
8080A6BC,FileChoose_OptionsWaitForFlashSave
8080A708,FileChoose_DrawOptionsImpl
8080BBFC,FileChoose_DrawOptions
8080BC20,FileChoose_IncrementConfigMode
8080BC44,FileChoose_Noop1
8080BC4C,FileChoose_Noop2
8080BC58,FileChoose_InitModeUpdate
8080BDAC,FileChoose_InitModeDraw
8080BDDC,FileChoose_SetView
8080BE60,FileChoose_DrawTexQuadIA8
8080C040,FileChoose_FadeInMenuElements
8080C228,FileChoose_SplitNumber
8080C29C,FileChoose_StartFadeIn
8080C324,FileChoose_FinishFadeIn
8080C3A8,FileChoose_UpdateMainMenu
8080D164,FileChoose_UnusedCM31
8080D170,FileChoose_UnusedCMDelay
8080D1BC,FileChoose_RotateToNameEntry
8080D220,FileChoose_RotateToOptions
8080D284,FileChoose_RotateToMain
8080D2EC,FileChoose_PulsateCursor
8080D3D0,FileChoose_ConfigModeUpdate
8080D40C,FileChoose_SetWindowVtx
8080D6D4,FileChoose_SetWindowContentVtx
8080F25C,FileChoose_DrawFileInfo
808108DC,FileChoose_DrawWindowContents
80811CB8,FileChoose_ConfigModeDraw
80812460,FileChoose_FadeMainToSelect
80812668,FileChoose_MoveSelectedFileToTop
80812760,FileChoose_FadeInFileInfo
80812840,FileChoose_ConfirmFile
80812980,FileChoose_FadeOutFileInfo
80812A6C,FileChoose_MoveSelectedFileToSlot
80812D44,FileChoose_FadeOut
80812D94,FileChoose_LoadGame
80812E94,FileChoose_SelectModeUpdate
80812ED0,FileChoose_SelectModeDraw
8081313C,FileChoose_UpdateAndDrawSkybox
80813268,FileChoose_Main
80813908,FileChoose_InitContext
80813C74,FileChoose_Destroy
80813C98,FileChoose_Init
